latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status,nearby_detections_5km,nearby_recurring_5km,nearby_persistent_5km,nearby_avg_frp,local_activity,target
9.8565,78.18187,331.13,302.4,28.73000000000001,2.82,1.3402504226184837,0.33,8,5,241,2,2,6.11,9.4,Transient,1,0.4748287213548379,False,Normal Thermal Pattern,2,0,0,7.85,Isolated Thermal Activity,Agricultural Burning
9.96644,78.03188,340.46,301.39,39.06999999999999,3.67,1.541159071680806,0.66,8,5,241,1,1,3.67,3.67,Transient,1,0.3502795213937607,False,Normal Thermal Pattern,2,0,0,4.62,Isolated Thermal Activity,Agricultural Burning
9.98556,78.31762,342.21,309.43,32.77999999999997,6.83,2.057962510002712,0.66,8,5,241,1,1,6.83,6.83,Transient,1,0.3724949041619101,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.40263,79.35952,336.63,304.48,32.14999999999998,3.41,1.483874689458755,0.66,8,5,241,1,1,3.41,3.41,Transient,1,0.3564174186153194,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.40814,79.51502,345.82,303.98,41.839999999999975,4.87,1.7698546338400052,0.66,8,5,241,1,1,4.87,4.87,Transient,1,0.3640175941927199,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.51079,79.66752,337.73,302.68,35.05000000000001,6.97,2.075684492802124,0.66,8,5,241,1,1,6.97,6.97,Transient,1,0.3537537146870967,False,Normal Thermal Pattern,1,0,0,7.05,Isolated Thermal Activity,Agricultural Burning
10.52717,79.34861,335.93,305.39,30.54000000000002,2.96,1.3762440252663892,0.66,8,5,241,1,1,2.96,2.96,Transient,1,0.3659419244609206,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.85161,78.75615,340.1,307.17,32.93000000000001,8.61,2.262804222982201,0.66,8,5,241,1,1,8.61,8.61,Transient,1,0.3737869062617263,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.93597,78.47108,339.62,301.67,37.94999999999999,6.07,1.955860479908481,0.66,8,5,241,3,1,4.41,6.07,Transient,1,0.3630423049932694,False,Normal Thermal Pattern,4,0,0,3.8175,Isolated Thermal Activity,Agricultural Burning
10.93779,78.20586,337.13,302.71,34.420000000000016,4.0,1.6094379124341005,0.66,8,5,241,1,1,4.0,4.0,Transient,1,0.3493341087142774,False,Normal Thermal Pattern,1,0,0,3.88,Isolated Thermal Activity,Agricultural Burning
10.95573,78.87653,347.12,305.99,41.13,9.96,2.394252281519869,0.66,8,5,241,1,1,9.96,9.96,Transient,1,0.395301878014156,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.98005,79.4278,332.11,293.0,39.110000000000014,2.61,1.2837077723447896,0.66,8,5,241,1,1,2.61,2.61,Transient,1,0.3644373327582102,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.12129,78.68881,340.11,305.97,34.139999999999986,7.72,2.1656192379208883,0.66,8,5,241,1,1,7.72,7.72,Transient,1,0.361812003682269,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.38602,78.86941,337.84,306.96,30.879999999999995,3.92,1.5933085305042167,0.66,8,5,241,1,1,3.92,3.92,Transient,1,0.361004902515908,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.45934,79.18013,331.81,304.5,27.31,1.85,1.0473189942805592,0.33,8,5,241,1,1,1.85,1.85,Transient,1,0.4652626518687057,False,Normal Thermal Pattern,2,0,0,4.97,Isolated Thermal Activity,Agricultural Burning
11.63834,77.61632,332.91,301.31,31.600000000000023,3.44,1.4906543764441331,0.66,8,5,241,1,1,3.44,3.44,Transient,1,0.3547033993028818,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.03365,79.08008,335.61,304.57,31.04000000000002,6.0,1.9459101490553128,0.66,8,5,241,2,1,5.545,6.0,Transient,1,0.359028897741888,False,Normal Thermal Pattern,3,0,0,2.853333333333333,Isolated Thermal Activity,Agricultural Burning
12.03421,79.08394,335.8,305.53,30.27000000000004,5.09,1.8066480817218056,0.66,8,5,241,2,1,5.545,6.0,Transient,1,0.3622119466786876,False,Normal Thermal Pattern,2,0,0,4.3100000000000005,Isolated Thermal Activity,Agricultural Burning
12.15724,79.71613,336.86,304.83,32.03000000000003,5.78,1.913977101952304,0.66,8,5,241,1,1,5.78,5.78,Transient,1,0.3528434928432107,False,Normal Thermal Pattern,3,0,0,8.38,Isolated Thermal Activity,Agricultural Burning
12.17833,79.73863,346.04,305.27,40.77000000000004,12.19,2.579458966729223,0.66,8,5,241,2,1,11.9,12.19,Transient,1,0.3967228087397374,False,Normal Thermal Pattern,2,0,0,8.695,Isolated Thermal Activity,Wildfire
12.17855,79.73819,345.4,305.64,39.75999999999999,11.61,2.534490149976828,0.66,8,5,241,2,1,11.9,12.19,Transient,1,0.3949728683924369,False,Normal Thermal Pattern,2,0,0,8.985,Isolated Thermal Activity,Wildfire
12.46093,79.10439,332.34,303.76,28.579999999999984,2.1,1.1314021114911006,0.33,8,5,241,1,1,2.1,2.1,Transient,1,0.4554279685688283,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.62554,77.69179,330.23,301.16,29.07,2.07,1.1216775615991057,0.33,8,5,241,1,1,2.07,2.07,Transient,1,0.4634394944648366,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.78404,79.31249,338.53,300.19,38.339999999999975,8.47,2.248128907197987,0.66,8,5,241,1,1,8.47,8.47,Transient,1,0.3578987101003172,False,Normal Thermal Pattern,1,0,0,2.38,Isolated Thermal Activity,Wildfire
12.81844,79.32784,330.65,298.71,31.94,2.38,1.2178757094949273,0.66,8,5,241,1,1,2.38,2.38,Transient,1,0.3745461688978297,False,Normal Thermal Pattern,1,0,0,8.47,Isolated Thermal Activity,Agricultural Burning
12.8281,79.57608,338.2,302.42,35.77999999999997,9.18,2.3204250111223765,0.66,8,5,241,1,1,9.18,9.18,Transient,1,0.3710492091411791,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
13.38702,78.08879,333.31,301.85,31.45999999999998,1.87,1.0543120297715298,0.66,8,5,241,1,1,1.87,1.87,Transient,1,0.3861256290178586,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.93692,78.46759,317.71,290.06,27.649999999999977,2.94,1.3711807233098423,0.66,20,5,241,3,1,4.41,6.07,Transient,1,0.4714294493876025,False,Normal Thermal Pattern,4,0,0,4.6,Isolated Thermal Activity,Agricultural Burning
10.94139,78.46842,329.14,289.92,39.21999999999997,4.22,1.6524974018945473,0.66,20,5,241,3,1,4.41,6.07,Transient,1,0.4661130282085226,False,Normal Thermal Pattern,4,0,0,4.28,Isolated Thermal Activity,Agricultural Burning
11.58347,77.52039,316.58,287.12,29.45999999999998,1.7,0.9932517730102832,0.66,20,5,241,1,1,1.7,1.7,Transient,1,0.4543766353658652,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.67362,78.03297,305.07,283.77,21.30000000000001,1.52,0.924258901523332,0.66,20,5,241,1,1,1.52,1.52,Transient,1,0.4626725168422987,False,Normal Thermal Pattern,5,0,0,4.156000000000001,High Local Thermal Density,Agricultural Burning
9.30188,77.40331,309.77,290.41,19.35999999999996,0.96,0.6729444732424258,0.66,20,5,241,1,1,0.96,0.96,Transient,1,0.4622494849059133,False,Normal Thermal Pattern,3,0,0,4.783333333333333,Isolated Thermal Activity,Agricultural Burning
9.75441,77.52235,304.88,288.71,16.170000000000016,3.36,1.4724720573609429,0.66,20,5,241,3,1,4.496666666666666,6.77,Transient,1,0.5043199842700099,False,Normal Thermal Pattern,5,0,0,9.384,High Local Thermal Density,Agricultural Burning
9.75514,77.5182,336.79,290.51,46.28000000000003,3.36,1.4724720573609429,0.66,20,5,241,3,1,4.496666666666666,6.77,Transient,1,0.4716218440623816,False,Normal Thermal Pattern,5,0,0,9.384,High Local Thermal Density,Agricultural Burning
9.75646,77.51951,339.71,290.17,49.53999999999997,6.77,2.050270164379556,0.66,20,5,241,3,1,4.496666666666666,6.77,Transient,1,0.4870696349157657,False,Normal Thermal Pattern,5,0,0,8.702,High Local Thermal Density,Industrial Fire
10.07835,77.31503,295.94,281.68,14.259999999999993,0.23,0.2070141693843261,0.66,20,5,241,1,1,0.23,0.23,Transient,-1,0.5569178789048208,True,ML Anomaly,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.93206,77.96355,336.81,292.55,44.25999999999999,6.73,2.0451088625993306,0.66,7,6,242,1,1,6.73,6.73,Transient,1,0.3651404016254807,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.11486,77.77372,331.27,292.81,38.45999999999998,3.44,1.4906543764441331,0.66,7,6,242,1,1,3.44,3.44,Transient,1,0.3618834374938009,False,Normal Thermal Pattern,2,0,0,8.870000000000001,Isolated Thermal Activity,Agricultural Burning
9.40275,80.4299,330.63,289.9,40.73000000000002,2.23,1.172482137234565,0.33,7,6,242,6,5,5.973333333333334,8.13,Recurring,-1,0.5662495999824201,True,ML Anomaly,50,25,10,9.038999999999998,Persistent Local Activity,Agricultural Burning
9.44347,77.66592,337.18,295.43,41.75,7.48,2.137710449803812,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.443837526210398,False,Normal Thermal Pattern,3,0,0,18.223333333333333,Isolated Thermal Activity,Agricultural Burning
9.44426,77.67081,348.44,298.89,49.55000000000001,16.1,2.8390784635086144,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.4936626031968913,False,Normal Thermal Pattern,3,0,0,15.35,Isolated Thermal Activity,Wildfire
9.44579,77.66801,351.06,297.64,53.420000000000016,17.27,2.905260370389916,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.5172333918098326,False,Normal Thermal Pattern,3,0,0,14.96,Isolated Thermal Activity,Wildfire
11.81002,77.2115,340.99,298.3,42.69,11.53,2.528125768907977,0.66,7,6,242,1,1,11.53,11.53,Transient,1,0.3888330201659783,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.66644,77.4579,301.05,284.78,16.27000000000004,0.88,0.6312717768418579,0.66,20,6,242,2,1,0.78,0.88,Transient,1,0.4875751563025386,False,Normal Thermal Pattern,1,0,0,0.68,Isolated Thermal Activity,Agricultural Burning
9.66702,77.4543,301.83,284.41,17.41999999999996,0.68,0.5187937934151675,0.66,20,6,242,2,1,0.78,0.88,Transient,1,0.4897567954927642,False,Normal Thermal Pattern,1,0,0,0.88,Isolated Thermal Activity,Agricultural Burning
9.97713,76.37589,300.76,281.22,19.539999999999964,0.97,0.6780335427498971,0.66,20,6,242,2,2,1.2999999999999998,1.63,Transient,1,0.5100827674834529,False,Normal Thermal Pattern,1,0,0,1.63,Isolated Thermal Activity,Agricultural Burning
10.1045,77.46542,307.32,290.73,16.589999999999975,0.59,0.4637340162321401,0.66,20,6,242,1,1,0.59,0.59,Transient,1,0.4883665859048069,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.18236,79.10169,308.16,286.73,21.430000000000007,1.27,0.8197798314933114,0.66,20,6,242,6,4,1.3433333333333335,2.15,Recurring,-1,0.535265740037038,True,ML Anomaly,5,5,0,1.358,Recurring Local Activity,Agricultural Burning
11.81654,77.91914,308.82,289.99,18.829999999999984,1.71,0.9969486348916096,0.66,20,6,242,10,5,2.316,3.41,Recurring,-1,0.5719980502543001,True,ML Anomaly,9,9,0,2.3833333333333337,Recurring Local Activity,Agricultural Burning
8.03408,80.19231,340.68,299.7,40.98000000000002,16.12,2.840247370713596,0.66,7,0,243,2,1,16.795,17.47,Transient,1,0.4276297676673924,False,Normal Thermal Pattern,6,0,0,8.51,High Local Thermal Density,Industrial Fire
8.03412,80.19515,342.01,299.78,42.23000000000002,17.47,2.9161477942111484,0.66,7,0,243,2,1,16.795,17.47,Transient,1,0.4360150486181204,False,Normal Thermal Pattern,6,0,0,8.284999999999998,High Local Thermal Density,Industrial Fire
8.03635,80.40153,339.91,299.38,40.53000000000003,4.72,1.7439688053917064,0.66,7,0,243,1,1,4.72,4.72,Transient,1,0.355030598445444,False,Normal Thermal Pattern,14,0,0,7.594285714285713,High Local Thermal Density,Agricultural Burning
8.12984,80.14678,330.18,299.5,30.680000000000007,3.91,1.5912739418064292,0.66,7,0,243,2,1,4.32,4.73,Transient,1,0.3753068254198033,False,Normal Thermal Pattern,1,0,0,4.73,Isolated Thermal Activity,Agricultural Burning
8.13024,80.1483,330.09,299.51,30.579999999999984,4.73,1.7457155307266483,0.66,7,0,243,2,1,4.32,4.73,Transient,1,0.3720051605156691,False,Normal Thermal Pattern,1,0,0,3.91,Isolated Thermal Activity,Agricultural Burning
8.19619,77.55958,330.48,293.99,36.49000000000001,3.4,1.4816045409242156,0.66,7,0,243,1,1,3.4,3.4,Transient,1,0.3635386341809742,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.22025,80.20634,331.08,298.58,32.5,2.74,1.3190856114264409,0.66,7,0,243,1,1,2.74,2.74,Transient,1,0.3723632099099703,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.33914,80.21149,342.98,303.33,39.650000000000034,11.28,2.5079719227189963,0.66,7,0,243,1,1,11.28,11.28,Transient,1,0.3905797082722987,False,Normal Thermal Pattern,12,0,0,12.8875,High Local Thermal Density,Industrial Fire
8.34743,80.20525,342.35,304.4,37.950000000000045,17.86,2.937043277205311,0.66,7,0,243,1,1,17.86,17.86,Transient,1,0.4516003565591518,False,Normal Thermal Pattern,14,0,0,11.666428571428572,High Local Thermal Density,Industrial Fire
8.38223,80.15819,339.04,303.09,35.950000000000045,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4503639207189185,False,Normal Thermal Pattern,9,4,0,11.774444444444445,Recurring Local Activity,Industrial Fire
8.38305,80.16289,343.0,304.62,38.38,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4564878317859058,False,Normal Thermal Pattern,12,4,0,10.479166666666666,Recurring Local Activity,Industrial Fire
8.38596,80.15272,340.08,301.55,38.52999999999997,8.28,2.2278615467981093,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4246967016739053,False,Normal Thermal Pattern,9,4,0,12.517777777777775,Recurring Local Activity,Industrial Fire
8.38678,80.1574,341.99,303.55,38.44,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4524804941028681,False,Normal Thermal Pattern,9,4,0,11.774444444444445,Recurring Local Activity,Industrial Fire
8.39142,80.38304,341.08,300.9,40.18000000000001,10.55,2.446685436967803,0.66,7,0,243,2,1,7.370000000000001,10.55,Transient,1,0.3833771738995663,False,Normal Thermal Pattern,8,0,0,5.140000000000001,High Local Thermal Density,Industrial Fire
8.39323,80.38007,340.17,299.37,40.80000000000001,4.19,1.6467336971777973,0.66,7,0,243,2,1,7.370000000000001,10.55,Transient,1,0.3724016793541392,False,Normal Thermal Pattern,8,0,0,5.9350000000000005,High Local Thermal Density,Agricultural Burning
8.41513,80.32014,334.19,303.8,30.389999999999983,7.71,2.1644717908644115,0.66,7,0,243,4,3,5.452500000000001,7.71,Transient,1,0.4230652822304667,False,Normal Thermal Pattern,10,0,0,5.856,High Local Thermal Density,Industrial Fire
8.43551,80.33078,340.64,300.02,40.620000000000005,4.88,1.7715567619105357,0.66,7,0,243,1,1,4.88,4.88,Transient,1,0.356161977610016,False,Normal Thermal Pattern,7,0,0,6.187142857142858,High Local Thermal Density,Agricultural Burning
8.43957,80.19196,337.9,301.65,36.25,6.35,1.9947003132247447,0.66,7,0,243,3,3,7.913333333333333,9.42,Transient,1,0.3991734001496717,False,Normal Thermal Pattern,6,0,0,7.001666666666666,High Local Thermal Density,Industrial Fire
8.59065,80.41304,345.04,302.86,42.18000000000001,7.92,2.188295946591918,0.66,7,0,243,1,1,7.92,7.92,Transient,1,0.3793906512857122,False,Normal Thermal Pattern,15,0,0,11.237333333333334,High Local Thermal Density,Industrial Fire
8.62995,80.38409,332.97,301.43,31.54000000000002,8.8,2.2823823856765264,0.66,7,0,243,2,2,9.2,9.6,Transient,1,0.4036951220563177,False,Normal Thermal Pattern,16,0,0,6.91625,High Local Thermal Density,Industrial Fire
8.68145,80.28164,333.86,304.54,29.32,6.77,2.050270164379556,0.33,7,0,243,1,1,6.77,6.77,Transient,1,0.4497302260141447,False,Normal Thermal Pattern,2,0,0,6.17,Isolated Thermal Activity,Agricultural Burning
8.71056,80.42584,333.21,305.36,27.84999999999997,9.1,2.312535423847214,0.33,7,0,243,1,1,9.1,9.1,Transient,1,0.4679832919973953,False,Normal Thermal Pattern,3,0,0,6.146666666666666,Isolated Thermal Activity,Wildfire
8.73938,77.75655,342.22,300.04,42.18000000000001,3.62,1.5303947050936475,0.66,7,0,243,1,1,3.62,3.62,Transient,1,0.3663113289614279,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.80248,80.43476,338.61,303.56,35.05000000000001,5.73,1.9065751436566365,0.66,7,0,243,1,1,5.73,5.73,Transient,1,0.358769141109525,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.85157,80.38142,342.74,306.84,35.900000000000034,8.64,2.265921108622454,0.66,7,0,243,2,2,5.95,8.64,Transient,1,0.3994332244383475,False,Normal Thermal Pattern,3,0,0,4.826666666666666,Isolated Thermal Activity,Wildfire
8.90189,80.48717,340.04,303.36,36.68000000000001,5.56,1.8809906029559973,0.66,7,0,243,1,1,5.56,5.56,Transient,1,0.3566046286717915,False,Normal Thermal Pattern,1,0,0,11.6,Isolated Thermal Activity,Agricultural Burning
8.91413,80.42585,349.56,304.37,45.19,18.71,2.9811261211646287,0.66,7,0,243,5,4,8.476,18.71,Recurring,1,0.5176035648376164,False,Normal Thermal Pattern,9,4,0,6.137777777777777,Recurring Local Activity,Industrial Fire
8.91856,80.42508,342.21,303.72,38.48999999999995,7.11,2.0930978681273213,0.66,7,0,243,5,4,8.476,18.71,Recurring,1,0.4531405824876993,False,Normal Thermal Pattern,9,4,0,7.426666666666667,Recurring Local Activity,Industrial Fire
8.93458,77.4248,331.74,296.67,35.06999999999999,2.81,1.3376291891386096,0.66,7,0,243,1,1,2.81,2.81,Transient,1,0.3675347012494375,False,Normal Thermal Pattern,3,0,0,4.673333333333333,Isolated Thermal Activity,Agricultural Burning
8.95756,77.42812,343.07,299.6,43.46999999999997,7.03,2.0831845279586703,0.66,7,0,243,2,1,6.73,7.03,Transient,1,0.3679471931417919,False,Normal Thermal Pattern,3,0,0,3.266666666666667,Isolated Thermal Activity,Agricultural Burning
8.95907,77.42636,336.72,299.34,37.38000000000005,6.43,2.005525858729668,0.66,7,0,243,2,1,6.73,7.03,Transient,1,0.3580166453752494,False,Normal Thermal Pattern,3,0,0,3.466666666666667,Isolated Thermal Activity,Agricultural Burning
9.02162,80.11128,332.81,306.54,26.269999999999985,8.25,2.224623551524334,0.33,7,0,243,1,1,8.25,8.25,Transient,1,0.4667285382886402,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.04075,80.45049,340.34,302.43,37.90999999999997,8.69,2.271094425902674,0.66,7,0,243,1,1,8.69,8.69,Transient,1,0.372677074025005,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.18292,80.30522,346.26,307.74,38.51999999999998,7.77,2.171336806384092,0.66,7,0,243,2,1,5.73,7.77,Transient,1,0.3893774307117325,False,Normal Thermal Pattern,2,0,0,3.745,Isolated Thermal Activity,Agricultural Burning
9.18737,80.30444,340.18,306.14,34.04000000000002,3.69,1.5454325824581878,0.66,7,0,243,2,1,5.73,7.77,Transient,1,0.3749761907839664,False,Normal Thermal Pattern,2,0,0,5.785,Isolated Thermal Activity,Agricultural Burning
9.20535,78.30312,332.69,302.34,30.350000000000023,1.84,1.043804052173115,0.66,7,0,243,1,1,1.84,1.84,Transient,1,0.4052072779418657,False,Normal Thermal Pattern,1,0,0,1.0,Isolated Thermal Activity,Agricultural Burning
9.22205,78.65817,333.87,305.2,28.670000000000016,1.05,0.7178397931503169,0.33,7,0,243,1,1,1.05,1.05,Transient,1,0.50731736948163,False,Normal Thermal Pattern,1,0,0,11.12,Isolated Thermal Activity,Agricultural Burning
9.30883,80.43028,340.98,301.88,39.10000000000002,5.16,1.8180767775454283,0.66,7,0,243,1,1,5.16,5.16,Transient,1,0.3541656474272037,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.41239,80.40015,342.7,305.44,37.25999999999999,8.5,2.251291798606496,0.66,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6291979893154255,True,ML Anomaly,51,14,11,7.984901960784313,Persistent Local Activity,Gas Flare
9.41315,80.40452,331.74,304.03,27.71000000000004,4.13,1.6351056591826785,0.33,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6472703162371264,True,ML Anomaly,51,15,11,8.142156862745097,Persistent Local Activity,Agricultural Burning
9.41755,80.40376,334.45,305.1,29.34999999999997,4.13,1.6351056591826785,0.33,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6437656093388584,True,ML Anomaly,51,14,11,8.070588235294117,Persistent Local Activity,Agricultural Burning
