latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status
8.44677,80.39247,311.66,288.1,23.56,1.85,1.0473189942805592,0.66,19,1,244,2,1,1.525,1.85,Transient,1,0.4606968615672537,False,Normal Thermal Pattern
8.45078,80.39306,304.02,285.45,18.569999999999997,1.2,0.7884573603642702,0.66,19,1,244,2,1,1.525,1.85,Transient,1,0.4723423027254365,False,Normal Thermal Pattern
8.00502,80.37047,334.48,296.27,38.21000000000004,6.19,1.9726911717329556,0.66,8,2,245,3,1,8.596666666666666,13.41,Transient,1,0.37712875692903225,False,Normal Thermal Pattern
8.00544,80.37373,340.09,296.69,43.39999999999998,6.19,1.9726911717329556,0.66,8,2,245,3,1,8.596666666666666,13.41,Transient,1,0.3806466143372975,False,Normal Thermal Pattern
8.00556,80.37322,347.66,297.43,50.23000000000002,13.41,2.667922410011431,0.66,8,2,245,3,1,8.596666666666666,13.41,Transient,1,0.42339321034644495,False,Normal Thermal Pattern
8.08506,80.08055,330.69,295.45,35.24000000000001,3.16,1.425515074273172,0.66,8,2,245,1,1,3.16,3.16,Transient,1,0.3574714897431101,False,Normal Thermal Pattern
8.19724,79.91821,334.97,295.24,39.73000000000002,1.72,1.000631880307906,0.66,8,2,245,1,1,1.72,1.72,Transient,1,0.3868432658740511,False,Normal Thermal Pattern
8.22195,79.94675,367.0,296.46,70.54000000000002,14.84,2.76253838638628,1.0,8,2,245,1,1,14.84,14.84,Transient,-1,0.5825645137390849,True,ML Anomaly
8.31578,80.28963,335.94,296.2,39.74000000000001,3.62,1.5303947050936475,0.66,8,2,245,2,1,3.785,3.95,Transient,1,0.3507897177357655,False,Normal Thermal Pattern
8.31593,80.2891,330.58,296.07,34.50999999999999,3.95,1.599387576580599,0.66,8,2,245,2,1,3.785,3.95,Transient,1,0.35929783235514107,False,Normal Thermal Pattern
8.32674,80.29144,330.4,296.62,33.77999999999997,3.8,1.5686159179138452,0.66,8,2,245,1,1,3.8,3.8,Transient,1,0.3559219962227867,False,Normal Thermal Pattern
8.3931,80.18663,330.78,297.0,33.77999999999997,2.7,1.308332819650179,0.66,8,2,245,2,2,2.88,3.06,Transient,1,0.379295895067289,False,Normal Thermal Pattern
8.40145,80.32819,330.0,296.28,33.72000000000003,3.52,1.5085119938441398,0.66,8,2,245,2,2,3.33,3.52,Transient,1,0.3775534653230876,False,Normal Thermal Pattern
8.40271,80.21823,351.71,297.27,54.44,9.82,2.381396273418336,0.66,8,2,245,4,2,8.0825,10.26,Transient,1,0.4522062456871392,False,Normal Thermal Pattern
8.40315,80.22147,335.06,296.61,38.44999999999999,8.58,2.259677591982769,0.66,8,2,245,4,2,8.0825,10.26,Transient,1,0.39440073719100094,False,Normal Thermal Pattern
8.40331,80.21985,367.0,298.11,68.88999999999999,10.26,2.421256622711544,1.0,8,2,245,4,2,8.0825,10.26,Transient,-1,0.5891985947656557,True,ML Anomaly
8.41479,80.38741,351.62,295.24,56.38,11.89,2.556451816951096,0.66,8,2,245,1,1,11.89,11.89,Transient,1,0.43759077791292295,False,Normal Thermal Pattern
8.41731,80.32602,336.64,291.87,44.76999999999998,6.67,2.0373166153791646,0.66,8,2,245,4,3,5.452500000000001,7.71,Transient,1,0.4106758763954559,False,Normal Thermal Pattern
8.49523,77.96259,352.28,301.69,50.589999999999975,25.01,3.25848107946056,0.66,8,2,245,1,1,25.01,25.01,Transient,-1,0.5503284261872226,True,ML Anomaly
8.51248,80.39674,340.13,296.46,43.670000000000016,8.26,2.225704048658088,0.66,8,2,245,1,1,8.26,8.26,Transient,1,0.3616937054035883,False,Normal Thermal Pattern
8.51999,80.37193,367.0,293.82,73.18,20.76,3.080073421987742,1.0,8,2,245,1,1,20.76,20.76,Transient,-1,0.6410199205980851,True,ML Anomaly
8.59435,80.45303,367.0,299.0,68.0,68.81,4.24577726598231,1.0,8,2,245,1,1,68.81,68.81,Transient,-1,0.7519470367261725,True,ML Anomaly
8.6472,77.50002,340.26,304.49,35.76999999999998,3.96,1.601405740736836,0.66,8,2,245,1,1,3.96,3.96,Transient,1,0.3515925046751157,False,Normal Thermal Pattern
8.66132,80.46508,340.68,295.76,44.920000000000016,5.67,1.897619859927532,0.66,8,2,245,2,1,10.54,15.41,Transient,1,0.37735600652007245,False,Normal Thermal Pattern
8.66491,80.46529,367.0,297.41,69.58999999999997,15.41,2.797890905102,1.0,8,2,245,2,1,10.54,15.41,Transient,-1,0.5781034679937529,True,ML Anomaly
8.68837,80.35244,338.27,295.21,43.06,4.09,1.6272778305624314,0.66,8,2,245,3,2,5.05,6.39,Transient,1,0.3826912081431918,False,Normal Thermal Pattern
8.69902,80.35105,332.53,296.32,36.20999999999998,4.67,1.7351891177396608,0.66,8,2,245,3,2,5.05,6.39,Transient,1,0.37510146395167504,False,Normal Thermal Pattern
8.70691,80.45286,331.87,294.74,37.13,1.52,0.924258901523332,0.66,8,2,245,1,1,1.52,1.52,Transient,1,0.3895801400359262,False,Normal Thermal Pattern
8.75334,80.36287,337.55,295.92,41.63,5.37,1.851599469584072,0.66,8,2,245,2,1,6.27,7.17,Transient,1,0.3496278386226889,False,Normal Thermal Pattern
8.7549,80.36384,349.94,296.63,53.31,7.17,2.1004689088719117,0.66,8,2,245,2,1,6.27,7.17,Transient,1,0.39674137136488646,False,Normal Thermal Pattern
8.88936,77.75757,344.57,306.66,37.90999999999997,7.23,2.1077860146889784,0.66,8,2,245,1,1,7.23,7.23,Transient,1,0.36849087081520676,False,Normal Thermal Pattern
8.95637,80.38986,331.37,293.22,38.14999999999998,2.82,1.3402504226184837,0.66,8,2,245,1,1,2.82,2.82,Transient,1,0.359306399416983,False,Normal Thermal Pattern
8.98586,77.47747,338.9,304.56,34.339999999999975,3.8,1.5686159179138452,0.66,8,2,245,1,1,3.8,3.8,Transient,1,0.3528134136217054,False,Normal Thermal Pattern
9.04555,77.72089,341.89,305.84,36.05000000000001,5.52,1.874874375938561,0.66,8,2,245,2,1,5.55,5.58,Transient,1,0.35460948092803174,False,Normal Thermal Pattern
9.04664,77.71947,339.28,306.41,32.86999999999995,5.58,1.884034745337226,0.66,8,2,245,2,1,5.55,5.58,Transient,1,0.354630822026569,False,Normal Thermal Pattern
9.12569,77.41118,334.03,303.06,30.96999999999997,2.64,1.2919836816486494,0.66,8,2,245,1,1,2.64,2.64,Transient,1,0.366273910027232,False,Normal Thermal Pattern
9.22418,80.3151,339.65,294.55,45.099999999999966,3.8,1.5686159179138452,0.66,8,2,245,1,1,3.8,3.8,Transient,1,0.35567935359064773,False,Normal Thermal Pattern
9.399,80.39297,367.0,295.43,71.57,9.23,2.325324579963535,1.0,8,2,245,4,2,6.3225,9.23,Transient,-1,0.5825354548795959,True,ML Anomaly
9.40128,80.39021,334.64,295.51,39.13,6.43,2.005525858729668,0.66,8,2,245,4,2,6.3225,9.23,Transient,1,0.38773728004044955,False,Normal Thermal Pattern
9.40174,80.39365,355.52,296.04,59.47999999999996,6.43,2.005525858729668,0.66,8,2,245,4,2,6.3225,9.23,Transient,1,0.467297280461259,False,Normal Thermal Pattern
9.41664,80.35916,337.76,296.21,41.55000000000001,3.24,1.4445632692438664,0.66,8,2,245,3,2,3.2133333333333334,4.16,Transient,1,0.3838236062181892,False,Normal Thermal Pattern
9.41911,80.42213,342.87,296.01,46.860000000000014,4.51,1.706564623164823,0.66,8,2,245,9,5,11.636666666666663,29.65,Recurring,1,0.5292754106977705,False,Normal Thermal Pattern
9.41925,80.37983,333.82,295.94,37.88,3.58,1.5216989981260935,0.66,8,2,245,24,9,9.203333333333331,24.67,Persistent,-1,0.6187668687637757,True,ML Anomaly
9.42202,80.35846,343.0,295.69,47.31,4.16,1.6409365794934714,0.66,8,2,245,3,2,3.2133333333333334,4.16,Transient,1,0.3963885057894398,False,Normal Thermal Pattern
9.44849,77.66959,341.36,308.53,32.83000000000004,21.3,3.104586678466073,0.66,8,2,245,4,2,15.5375,21.3,Transient,1,0.5007212726332497,False,Normal Thermal Pattern
9.46896,78.68177,340.97,299.01,41.96000000000004,4.74,1.747459210331475,0.66,8,2,245,1,1,4.74,4.74,Transient,1,0.3494816898544075,False,Normal Thermal Pattern
9.47225,80.49359,330.81,294.56,36.25,3.9,1.589235205116581,0.66,8,2,245,2,1,3.9,3.9,Transient,1,0.3581705701001767,False,Normal Thermal Pattern
9.47271,80.49713,339.12,294.87,44.25,3.9,1.589235205116581,0.66,8,2,245,2,1,3.9,3.9,Transient,1,0.355933792679884,False,Normal Thermal Pattern
9.54636,80.36561,351.55,290.74,60.81,7.37,2.124653884501384,0.66,8,2,245,2,1,5.085,7.37,Transient,1,0.4341586511759066,False,Normal Thermal Pattern
9.55174,80.36488,331.95,289.11,42.839999999999975,2.8,1.33500106673234,0.66,8,2,245,2,1,5.085,7.37,Transient,1,0.3795149077673025,False,Normal Thermal Pattern
9.64176,80.31894,339.19,289.21,49.98000000000002,4.8,1.7578579175523736,0.66,8,2,245,1,1,4.8,4.8,Transient,1,0.36751617704727313,False,Normal Thermal Pattern
9.72765,77.54507,344.84,307.1,37.73999999999995,27.73,3.3579418729911983,0.66,8,2,245,3,2,12.263333333333334,27.73,Transient,1,0.5255763636331102,False,Normal Thermal Pattern
9.80838,77.4108,333.03,302.39,30.639999999999983,2.7,1.308332819650179,0.66,8,2,245,1,1,2.7,2.7,Transient,1,0.36295606061993185,False,Normal Thermal Pattern
9.9884,77.44849,342.86,301.58,41.28000000000003,5.8,1.916922612182061,0.66,8,2,245,1,1,5.8,5.8,Transient,1,0.351257719212657,False,Normal Thermal Pattern
10.76591,78.63389,332.65,299.67,32.97999999999996,4.46,1.6974487897568136,0.66,8,2,245,1,1,4.46,4.46,Transient,1,0.34837798185769286,False,Normal Thermal Pattern
10.86781,77.73611,336.59,302.33,34.25999999999999,2.79,1.332366019094335,0.66,8,2,245,2,1,4.529999999999999,6.27,Transient,1,0.3608215395949859,False,Normal Thermal Pattern
10.86859,77.7392,338.51,301.4,37.110000000000014,6.27,1.983756291545428,0.66,8,2,245,2,1,4.529999999999999,6.27,Transient,1,0.35047593582695336,False,Normal Thermal Pattern
11.17819,77.71023,331.93,298.86,33.06999999999999,4.45,1.6956156086751528,0.66,8,2,245,1,1,4.45,4.45,Transient,1,0.34899881711222996,False,Normal Thermal Pattern
11.72303,78.5864,332.6,293.09,39.51000000000005,5.77,1.912501086924184,0.66,8,2,245,1,1,5.77,5.77,Transient,1,0.3495283871564283,False,Normal Thermal Pattern
12.0616,77.02872,343.15,296.93,46.21999999999997,9.89,2.387844936944869,0.66,8,2,245,1,1,9.89,9.89,Transient,1,0.38145276907981274,False,Normal Thermal Pattern
12.1201,79.1136,331.81,296.61,35.19999999999999,3.43,1.4883995840570443,0.66,8,2,245,1,1,3.43,3.43,Transient,1,0.3519883879879181,False,Normal Thermal Pattern
12.42042,78.76832,336.12,288.62,47.5,3.86,1.5810384379124025,0.66,8,2,245,1,1,3.86,3.86,Transient,1,0.3665792150367291,False,Normal Thermal Pattern
12.84747,79.90509,327.42,274.01,53.410000000000025,4.15,1.6389967146756448,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5448734392185505,True,ML Anomaly
12.84799,79.90044,306.77,275.44,31.329999999999984,4.15,1.6389967146756448,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5365528926029016,True,ML Anomaly
12.85352,79.90586,311.12,275.24,35.879999999999995,2.41,1.2267122912954254,0.66,19,2,245,4,1,3.28,4.15,Transient,1,0.5318799034605247,False,Normal Thermal Pattern
12.85405,79.90118,300.05,275.19,24.860000000000014,2.41,1.2267122912954254,0.66,19,2,245,4,1,3.28,4.15,Transient,-1,0.5438004645812595,True,ML Anomaly
9.55277,77.52119,315.08,285.34,29.74000000000001,3.9,1.589235205116581,0.66,19,2,245,2,2,3.345,3.9,Transient,1,0.4771994775860262,False,Normal Thermal Pattern
9.554,77.51099,305.24,284.49,20.75,2.91,1.3635373739972745,0.66,19,2,245,1,1,2.91,2.91,Transient,1,0.4778729865191358,False,Normal Thermal Pattern
10.43311,77.06167,300.53,284.04,16.489999999999952,0.65,0.5007752879124893,0.66,21,2,245,2,2,7.715,14.78,Transient,-1,0.5711670791731692,True,ML Anomaly
11.5922,77.26511,306.72,261.9,44.82000000000005,0.87,0.6259384308664953,0.66,21,2,245,3,2,2.8366666666666664,3.82,Transient,-1,0.5841483949707525,True,ML Anomaly
8.04111,80.36721,335.65,299.88,35.76999999999998,4.65,1.7316555451583495,0.66,8,3,246,2,1,5.45,6.25,Transient,1,0.34806612636889916,False,Normal Thermal Pattern
8.04166,80.36526,337.12,300.52,36.60000000000002,6.25,1.9810014688665836,0.66,8,3,246,2,1,5.45,6.25,Transient,1,0.3484865569562895,False,Normal Thermal Pattern
8.10851,80.26566,335.08,300.44,34.639999999999986,6.21,1.9754689512968575,0.66,8,3,246,1,1,6.21,6.21,Transient,1,0.34983520647715205,False,Normal Thermal Pattern
8.13681,80.30009,339.45,298.84,40.610000000000014,4.52,1.7083778602890038,0.66,8,3,246,2,1,5.08,5.64,Transient,1,0.3472521816855268,False,Normal Thermal Pattern
8.14016,80.30169,338.92,299.5,39.420000000000016,5.64,1.8931119634883424,0.66,8,3,246,2,1,5.08,5.64,Transient,1,0.3441308091031742,False,Normal Thermal Pattern
8.15791,80.28943,332.48,299.72,32.75999999999999,1.95,1.0818051703517284,0.66,8,3,246,1,1,1.95,1.95,Transient,1,0.38224947816200433,False,Normal Thermal Pattern
8.24988,80.14448,330.46,300.45,30.00999999999999,3.79,1.5665304114228238,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.39614658732024,False,Normal Thermal Pattern
8.25367,80.14391,331.71,299.71,32.0,3.79,1.5665304114228238,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.38251234211439267,False,Normal Thermal Pattern
8.26189,80.14746,337.03,299.16,37.86999999999995,9.88,2.3869262414277967,0.66,8,3,246,3,1,5.82,9.88,Transient,1,0.3833047121284272,False,Normal Thermal Pattern
8.29792,80.23779,338.58,300.57,38.00999999999999,8.52,2.253394848803274,0.66,8,3,246,2,1,7.46,8.52,Transient,1,0.35833538853706215,False,Normal Thermal Pattern
8.30173,80.23722,335.24,300.82,34.420000000000016,6.4,2.0014800002101243,0.66,8,3,246,2,1,7.46,8.52,Transient,1,0.3545535090369141,False,Normal Thermal Pattern
8.34293,80.22649,335.59,300.74,34.849999999999966,8.01,2.1983350716202463,0.66,8,3,246,1,1,8.01,8.01,Transient,1,0.35877199474342114,False,Normal Thermal Pattern
8.47183,80.29427,333.81,296.64,37.170000000000016,4.33,1.673351238177753,0.66,8,3,246,1,1,4.33,4.33,Transient,1,0.34680080732207724,False,Normal Thermal Pattern
8.52691,80.46416,335.64,300.5,35.139999999999986,16.67,2.871868286331605,0.66,8,3,246,4,2,10.645,16.67,Transient,1,0.4478731721462,False,Normal Thermal Pattern
8.5717,80.36332,336.6,302.17,34.43000000000001,7.65,2.157559320943788,0.66,8,3,246,4,2,5.7775,7.65,Transient,1,0.39068541668004525,False,Normal Thermal Pattern
8.6019,80.48138,334.03,300.12,33.90999999999997,11.17,2.498973906999436,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.49237861004405936,False,Normal Thermal Pattern
8.60403,80.47799,339.18,303.04,36.13999999999999,14.05,2.711377991194885,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4869741155134531,False,Normal Thermal Pattern
8.60675,77.96529,339.2,303.99,35.20999999999998,4.94,1.7817091333745536,0.66,8,3,246,7,6,9.955714285714285,22.28,Recurring,1,0.5043431609713638,False,Normal Thermal Pattern
8.6072,80.47253,342.52,301.22,41.29999999999996,9.22,2.3243465847755584,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4818260907691653,False,Normal Thermal Pattern
8.60831,80.47046,337.84,299.79,38.04999999999996,5.32,1.843719208158766,0.66,8,3,246,6,2,13.891666666666666,29.81,Recurring,1,0.4771148218737069,False,Normal Thermal Pattern
8.61016,77.96478,338.69,304.46,34.23000000000002,3.89,1.5871923034867808,0.66,8,3,246,7,6,9.955714285714285,22.28,Recurring,1,0.5153467437480894,False,Normal Thermal Pattern
8.6202,77.77351,354.2,313.01,41.19,23.1,3.1822118404966093,0.66,8,3,246,2,1,27.545,31.99,Transient,-1,0.5807146530142093,True,ML Anomaly
8.62075,77.77719,348.05,312.84,35.21000000000004,31.99,3.49620448524049,0.66,8,3,246,2,1,27.545,31.99,Transient,-1,0.5829580528357776,True,ML Anomaly
8.63179,80.41209,348.45,301.29,47.15999999999997,15.23,2.7868613815265,0.66,8,3,246,2,2,11.51,15.23,Transient,1,0.43148124283477063,False,Normal Thermal Pattern
8.74555,80.33832,334.07,298.9,35.170000000000016,5.26,1.8341801851120072,0.66,8,3,246,1,1,5.26,5.26,Transient,1,0.3457412623858124,False,Normal Thermal Pattern
8.81242,78.05347,342.91,305.82,37.09000000000003,8.02,2.199444334074532,0.66,8,3,246,1,1,8.02,8.02,Transient,1,0.366964691018559,False,Normal Thermal Pattern
8.83873,77.68748,339.97,309.13,30.840000000000032,7.33,2.1198634561787517,0.66,8,3,246,1,1,7.33,7.33,Transient,1,0.3757930283190291,False,Normal Thermal Pattern
8.86602,78.08418,348.47,306.22,42.25,13.83,2.696652156149841,0.66,8,3,246,4,3,10.7475,13.83,Transient,1,0.46182005777834423,False,Normal Thermal Pattern
8.90981,80.42682,337.02,301.9,35.120000000000005,6.22,1.9768549529047348,0.66,8,3,246,5,4,8.476,18.71,Recurring,1,0.44195661798655417,False,Normal Thermal Pattern
8.91155,80.35648,343.79,301.61,42.18000000000001,8.92,2.294552921296781,0.66,8,3,246,2,1,8.344999999999999,8.92,Transient,1,0.36885425357485335,False,Normal Thermal Pattern
8.91308,80.35413,342.71,301.13,41.579999999999984,7.77,2.171336806384092,0.66,8,3,246,2,1,8.344999999999999,8.92,Transient,1,0.3609337418656369,False,Normal Thermal Pattern
8.94545,77.81496,344.36,308.85,35.50999999999999,17.83,2.935451342669061,0.66,8,3,246,1,1,17.83,17.83,Transient,1,0.4558567219398715,False,Normal Thermal Pattern
8.9933,78.1157,337.51,304.75,32.75999999999999,5.51,1.873339456220478,0.66,8,3,246,2,1,5.51,5.51,Transient,1,0.35195861778580223,False,Normal Thermal Pattern
8.99674,78.11518,340.06,305.42,34.639999999999986,5.51,1.873339456220478,0.66,8,3,246,2,1,5.51,5.51,Transient,1,0.352805791935054,False,Normal Thermal Pattern
9.09089,79.79725,345.69,301.97,43.71999999999997,47.93,3.890390705301032,0.66,8,3,246,1,1,47.93,47.93,Transient,-1,0.6503520558345532,True,ML Anomaly
9.1417,80.27109,339.59,299.36,40.22999999999996,5.97,1.9416152247724323,0.66,8,3,246,1,1,5.97,5.97,Transient,1,0.345265774378446,False,Normal Thermal Pattern
9.21627,78.64738,335.65,302.15,33.5,11.12,2.494856980641168,0.66,8,3,246,1,1,11.12,11.12,Transient,1,0.3895506642482677,False,Normal Thermal Pattern
9.25096,77.98447,343.73,303.2,40.53000000000003,48.71,3.906206120106581,0.66,8,3,246,1,1,48.71,48.71,Transient,-1,0.6541557245458872,True,ML Anomaly
9.38139,78.7643,336.4,299.81,36.589999999999975,4.09,1.6272778305624314,0.66,8,3,246,1,1,4.09,4.09,Transient,1,0.34646494866379224,False,Normal Thermal Pattern
9.40306,80.45114,344.19,300.73,43.45999999999998,17.65,2.9258461460898246,0.66,8,3,246,2,2,12.114999999999998,17.65,Transient,1,0.4391720336378973,False,Normal Thermal Pattern
9.40516,80.46627,340.88,300.69,40.19,11.33,2.512035317176253,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.49869096040747407,False,Normal Thermal Pattern
9.40838,80.46066,339.16,301.47,37.69,8.48,2.2491843162669305,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.49231955248517767,False,Normal Thermal Pattern
9.40985,78.81035,339.93,299.81,40.120000000000005,5.62,1.890095369948917,0.66,8,3,246,3,2,3.71,5.62,Transient,1,0.37546922797248045,False,Normal Thermal Pattern
9.42013,80.45897,336.83,300.42,36.40999999999997,8.46,2.247072383063787,0.66,8,3,246,10,5,9.654,12.91,Recurring,1,0.49175973780472193,False,Normal Thermal Pattern
9.46056,80.46106,333.75,301.14,32.610000000000014,5.32,1.843719208158766,0.66,8,3,246,1,1,5.32,5.32,Transient,1,0.34957063889224926,False,Normal Thermal Pattern
9.73456,77.55122,337.71,305.79,31.91999999999996,6.46,2.009555414215669,0.66,8,3,246,3,2,12.263333333333334,27.73,Transient,1,0.44347207314680676,False,Normal Thermal Pattern
9.85865,78.18647,337.09,302.06,35.02999999999997,9.4,2.341805806147327,0.66,8,3,246,2,2,6.11,9.4,Transient,1,0.38408572344219893,False,Normal Thermal Pattern
9.96128,78.07182,336.64,304.12,32.51999999999998,4.62,1.7263316639055997,0.66,8,3,246,2,1,4.62,4.62,Transient,1,0.35280472949391356,False,Normal Thermal Pattern
9.96184,78.0757,340.11,306.26,33.85000000000002,4.62,1.7263316639055997,0.66,8,3,246,2,1,4.62,4.62,Transient,1,0.35587360061483225,False,Normal Thermal Pattern
9.97086,78.1619,338.94,305.27,33.670000000000016,10.42,2.435366204227864,0.66,8,3,246,1,1,10.42,10.42,Transient,1,0.38634276800521494,False,Normal Thermal Pattern
9.99129,78.08318,338.8,304.35,34.44999999999999,6.7,2.0412203288596382,0.66,8,3,246,1,1,6.7,6.7,Transient,1,0.3545738826868371,False,Normal Thermal Pattern
10.11128,77.65968,349.06,306.96,42.10000000000002,6.72,2.0438143640366846,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.40043772735444855,False,Normal Thermal Pattern
10.11183,77.66344,343.37,308.57,34.80000000000001,6.72,2.0438143640366846,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.38293627790978557,False,Normal Thermal Pattern
10.11921,77.66613,342.56,308.33,34.23000000000002,8.07,2.2049722641270453,0.66,8,3,246,3,1,7.169999999999999,8.07,Transient,1,0.385816982108678,False,Normal Thermal Pattern
10.23588,79.19627,338.92,303.12,35.80000000000001,9.69,2.3693087250369538,0.66,8,3,246,2,2,7.369999999999999,9.69,Transient,1,0.3868443823776066,False,Normal Thermal Pattern
10.67869,78.942,335.66,296.53,39.13000000000005,7.36,2.1234584270966104,0.66,8,3,246,1,1,7.36,7.36,Transient,1,0.3546714621769415,False,Normal Thermal Pattern
10.74984,78.97149,332.9,295.07,37.829999999999984,3.0,1.3862943611198906,0.66,8,3,246,1,1,3.0,3.0,Transient,1,0.3558969766032617,False,Normal Thermal Pattern
10.78625,77.79347,343.36,305.5,37.860000000000014,9.5,2.3513752571634776,0.66,8,3,246,1,1,9.5,9.5,Transient,1,0.3800752911279669,False,Normal Thermal Pattern
10.82759,77.76785,337.1,300.51,36.59000000000003,2.88,1.355835153635182,0.66,8,3,246,1,1,2.88,2.88,Transient,1,0.35550361556057825,False,Normal Thermal Pattern
10.84841,78.50124,347.91,299.73,48.18000000000001,10.66,2.4561641809223462,0.66,8,3,246,1,1,10.66,10.66,Transient,1,0.3987537797073847,False,Normal Thermal Pattern
11.00386,79.25903,335.16,300.72,34.44,2.95,1.3737155789130306,0.66,8,3,246,1,1,2.95,2.95,Transient,1,0.355856675168936,False,Normal Thermal Pattern
11.18612,79.70135,330.95,299.27,31.680000000000007,5.73,1.9065751436566365,0.66,8,3,246,1,1,5.73,5.73,Transient,1,0.35464640351918536,False,Normal Thermal Pattern
11.39026,78.14157,341.79,296.62,45.170000000000016,3.98,1.6054298910365616,0.66,8,3,246,1,1,3.98,3.98,Transient,1,0.3559165621762994,False,Normal Thermal Pattern
11.45467,77.59742,332.46,294.74,37.71999999999997,2.43,1.2325602611778486,0.66,8,3,246,1,1,2.43,2.43,Transient,1,0.36933682622083425,False,Normal Thermal Pattern
11.50959,79.52499,333.9,290.66,43.23999999999995,5.71,1.9035989509835904,0.66,8,3,246,1,1,5.71,5.71,Transient,1,0.3556242077255443,False,Normal Thermal Pattern
13.24685,76.39126,339.05,287.26,51.79000000000002,5.27,1.8357763546448291,0.66,8,3,246,1,1,5.27,5.27,Transient,1,0.3804438961780985,False,Normal Thermal Pattern
9.5471,77.52013,308.51,288.67,19.83999999999997,2.79,1.332366019094335,0.66,20,3,246,2,2,3.345,3.9,Transient,1,0.4822082802497445,False,Normal Thermal Pattern
9.73405,77.55091,312.29,291.43,20.860000000000014,2.6,1.2809338454620642,0.66,20,3,246,3,2,12.263333333333334,27.73,Transient,-1,0.5578966337418314,True,ML Anomaly
11.10315,77.76294,306.76,289.5,17.25999999999999,0.94,0.6626879730752367,0.66,20,3,246,1,1,0.94,0.94,Transient,1,0.4606641725369097,False,Normal Thermal Pattern
11.18059,79.10029,313.59,290.21,23.379999999999995,1.28,0.8241754429663494,0.66,20,3,246,6,4,1.3433333333333335,2.15,Recurring,1,0.5296896968722231,False,Normal Thermal Pattern
8.02827,80.35555,342.88,303.56,39.31999999999999,5.42,1.8594181177018696,0.66,7,4,247,2,2,6.305,7.19,Transient,1,0.37928988091804405,False,Normal Thermal Pattern
8.23799,80.32517,332.47,298.48,33.99000000000001,0.89,0.636576829071551,0.66,7,4,247,2,2,1.9,2.91,Transient,1,0.437280089619393,False,Normal Thermal Pattern
8.39051,80.33973,349.25,305.27,43.98000000000002,6.3,1.9878743481543453,0.66,7,4,247,1,1,6.3,6.3,Transient,1,0.38866794748129896,False,Normal Thermal Pattern
8.56557,80.39687,333.19,302.98,30.20999999999998,3.96,1.601405740736836,0.66,7,4,247,2,2,3.47,3.96,Transient,1,0.38934011974617494,False,Normal Thermal Pattern
8.62998,80.41513,343.79,306.34,37.450000000000045,7.79,2.173614711697085,0.66,7,4,247,2,2,11.51,15.23,Transient,1,0.41003305982662164,False,Normal Thermal Pattern
8.66461,80.39914,342.22,305.78,36.440000000000055,5.09,1.8066480817218056,0.66,7,4,247,1,1,5.09,5.09,Transient,1,0.36309272483942195,False,Normal Thermal Pattern
8.66645,80.25687,338.37,304.43,33.94,6.17,1.969905654611529,0.66,7,4,247,2,1,6.17,6.17,Transient,1,0.36460006189110467,False,Normal Thermal Pattern
8.66974,80.25637,346.19,303.78,42.410000000000025,6.17,1.969905654611529,0.66,7,4,247,2,1,6.17,6.17,Transient,1,0.3755485930859852,False,Normal Thermal Pattern
8.8539,80.49944,336.49,299.6,36.88999999999999,4.22,1.6524974018945473,0.66,7,4,247,1,1,4.22,4.22,Transient,1,0.35475210324170703,False,Normal Thermal Pattern
8.67037,77.99406,336.26,305.55,30.70999999999998,6.68,2.038619547159581,0.33,7,4,247,1,1,6.68,6.68,Transient,1,0.44444641783215605,False,Normal Thermal Pattern
8.92298,80.40017,340.83,301.79,39.03999999999997,3.13,1.4182774069729414,0.66,7,4,247,1,1,3.13,3.13,Transient,1,0.37004540512369527,False,Normal Thermal Pattern
9.03487,80.21505,332.04,297.56,34.48000000000002,2.6,1.2809338454620642,0.66,7,4,247,1,1,2.6,2.6,Transient,1,0.3749172680297945,False,Normal Thermal Pattern
9.10257,80.2827,333.98,302.89,31.090000000000032,2.8,1.33500106673234,0.66,7,4,247,2,2,2.95,3.1,Transient,1,0.39362849698482855,False,Normal Thermal Pattern
9.14291,78.26405,337.37,304.86,32.50999999999999,4.73,1.7457155307266483,0.33,7,4,247,2,1,4.7,4.73,Transient,1,0.4421278621259131,False,Normal Thermal Pattern
9.14391,78.26399,338.19,305.32,32.870000000000005,4.67,1.7351891177396608,0.33,7,4,247,2,1,4.7,4.73,Transient,1,0.4425150301809438,False,Normal Thermal Pattern
