latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence
8.35724,80.17769,341.6,302.52,39.08000000000004,24.92,3.255014871484074,0.66,8,1,251,3,2,18.65333333333333,24.92,Transient
8.44955,80.19279,336.0,301.59,34.410000000000025,9.42,2.343727036325221,0.66,8,1,251,3,3,7.913333333333333,9.42,Transient
8.50442,80.48933,333.05,300.78,32.27000000000004,4.88,1.7715567619105355,0.66,8,1,251,3,2,7.84,13.76,Transient
8.50873,80.48872,330.0,295.28,34.72000000000003,4.88,1.7715567619105355,0.66,8,1,251,3,2,7.84,13.76,Transient
8.56899,80.49351,336.58,299.22,37.35999999999996,5.75,1.9095425048844386,0.66,8,1,251,1,1,5.75,5.75,Transient
8.58827,78.13114,338.22,305.91,32.31,6.7,2.0412203288596382,0.66,8,1,251,1,1,6.7,6.7,Transient
8.5959,80.31518,340.46,299.38,41.079999999999984,14.57,2.745345985845907,0.66,8,1,251,2,1,15.615,16.66,Transient
8.59646,80.3148,340.59,299.04,41.549999999999955,16.66,2.8713021951758138,0.66,8,1,251,2,1,15.615,16.66,Transient
8.60539,77.96745,340.75,309.4,31.350000000000023,22.28,3.147594622863237,0.66,8,1,251,7,6,9.955714285714285,22.28,Recurring
8.73366,77.81716,339.76,309.85,29.909999999999968,6.88,2.064327903869788,0.33,8,1,251,2,1,6.88,6.88,Transient
8.73731,77.81662,338.94,308.82,30.120000000000005,6.88,2.064327903869788,0.66,8,1,251,2,1,6.88,6.88,Transient
8.8465,80.44485,330.95,298.69,32.25999999999999,6.63,2.0320878452963655,0.66,8,1,251,1,1,6.63,6.63,Transient
8.84915,77.81451,337.79,309.67,28.120000000000005,6.21,1.9754689512968577,0.33,8,1,251,1,1,6.21,6.21,Transient
8.86478,78.08195,343.18,312.93,30.25,13.19,2.6525374911719513,0.66,8,1,251,4,3,10.7475,13.83,Transient
8.86913,78.08589,343.59,314.46,29.129999999999995,13.19,2.6525374911719513,0.33,8,1,251,4,3,10.7475,13.83,Transient
8.88382,77.79616,336.88,310.04,26.839999999999975,4.84,1.7647307968401356,0.33,8,1,251,2,2,8.16,11.48,Transient
8.93358,77.49417,335.99,304.15,31.840000000000032,3.63,1.5325568680981427,0.66,8,1,251,1,1,3.63,3.63,Transient
9.04233,78.01846,339.56,310.43,29.129999999999995,11.21,2.502255288122613,0.33,8,1,251,1,1,11.21,11.21,Transient
9.05442,77.6814,338.42,309.31,29.110000000000014,4.97,1.7867469274045107,0.33,8,1,251,1,1,4.97,4.97,Transient
9.09004,77.77312,348.41,311.34,37.07000000000005,10.56,2.4475508632442313,0.66,8,1,251,1,1,10.56,10.56,Transient
9.09544,77.34049,336.61,304.17,32.44,5.52,1.8748743759385615,0.66,8,1,251,1,1,5.52,5.52,Transient
9.27549,78.66257,338.63,305.96,32.670000000000016,5.92,1.9344157696295783,0.66,8,1,251,1,1,5.92,5.92,Transient
9.31614,78.72684,345.46,305.14,40.31999999999999,13.24,2.65605490598383,0.66,8,1,251,1,1,13.24,13.24,Transient
9.34192,78.82452,337.52,304.14,33.379999999999995,31.48,3.4806245152934774,0.66,8,1,251,1,1,31.48,31.48,Transient
9.38507,80.44005,341.4,300.05,41.349999999999966,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring
9.38563,80.44428,339.39,300.05,39.339999999999975,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring
9.52653,77.79057,342.79,309.7,33.09000000000003,14.47,2.738902664584975,0.66,8,1,251,1,1,14.47,14.47,Transient
9.53313,78.64571,346.35,312.4,33.950000000000045,54.78,4.021415382199343,0.66,8,1,251,1,1,54.78,54.78,Transient
9.75825,78.38308,336.88,310.77,26.110000000000014,2.91,1.3635373739972745,0.33,8,1,251,1,1,2.91,2.91,Transient
9.85383,77.64912,335.9,308.28,27.620000000000005,5.26,1.8341801851120072,0.33,8,1,251,1,1,5.26,5.26,Transient
9.86731,78.65581,336.69,306.77,29.920000000000016,3.23,1.4422019930581866,0.33,8,1,251,1,1,3.23,3.23,Transient
9.96227,78.9623,336.26,302.92,33.339999999999975,3.07,1.4036429994545037,0.66,8,1,251,1,1,3.07,3.07,Transient
9.97272,78.71961,331.94,306.26,25.680000000000007,1.96,1.085189268335969,0.33,8,1,251,1,1,1.96,1.96,Transient
10.04153,78.05537,338.27,307.97,30.299999999999955,2.16,1.1505720275988207,0.66,8,1,251,1,1,2.16,2.16,Transient
10.16706,78.7907,338.75,304.92,33.829999999999984,3.99,1.6074359097634274,0.66,8,1,251,1,1,3.99,3.99,Transient
10.17314,78.80556,332.18,305.28,26.900000000000034,3.25,1.4469189829363254,0.33,8,1,251,1,1,3.25,3.25,Transient
10.23821,79.09862,344.63,309.9,34.73000000000002,10.75,2.463853240590168,0.66,8,1,251,1,1,10.75,10.75,Transient
10.27256,77.2524,341.4,315.02,26.379999999999995,16.81,2.87976009730157,0.33,8,1,251,4,3,8.6075,16.81,Transient
10.40929,79.80421,338.02,304.04,33.97999999999996,3.37,1.4747630091074988,0.66,8,1,251,1,1,3.37,3.37,Transient
10.42191,79.25281,367.0,309.42,57.579999999999984,13.69,2.6871669901857858,1.0,8,1,251,2,1,14.61,15.53,Transient
10.42648,79.25591,350.01,308.23,41.77999999999997,15.53,2.805176911832933,0.66,8,1,251,2,1,14.61,15.53,Transient
10.43482,77.7946,341.46,308.28,33.18000000000001,9.44,2.3456445824544927,0.66,8,1,251,1,1,9.44,9.44,Transient
10.49573,78.17871,335.43,309.55,25.879999999999995,5.23,1.8293763327993617,0.33,8,1,251,1,1,5.23,5.23,Transient
10.55287,77.33337,340.8,312.49,28.310000000000002,9.0,2.302585092994046,0.33,8,1,251,1,1,9.0,9.0,Transient
10.55847,78.78347,341.32,303.61,37.70999999999998,5.9,1.9315214116032138,0.66,8,1,251,1,1,5.9,5.9,Transient
10.75671,78.84985,335.72,309.18,26.54000000000002,2.77,1.3270750014599193,0.33,8,1,251,1,1,2.77,2.77,Transient
10.78588,78.80675,338.74,309.45,29.29000000000002,1.68,0.9858167945227653,0.33,8,1,251,1,1,1.68,1.68,Transient
10.78738,77.37723,340.07,310.99,29.079999999999984,6.63,2.0320878452963655,0.33,8,1,251,2,1,6.57,6.63,Transient
10.7879,77.37819,340.86,311.05,29.810000000000002,6.51,2.0162354657760435,0.33,8,1,251,2,1,6.57,6.63,Transient
10.80565,78.98431,346.36,310.46,35.900000000000034,6.58,2.0255131996542803,0.66,8,1,251,1,1,6.58,6.58,Transient
10.86482,77.44711,338.97,311.12,27.850000000000023,4.39,1.6845453849209058,0.33,8,1,251,1,1,4.39,4.39,Transient
10.92993,77.06577,337.44,307.43,30.00999999999999,5.02,1.7950872593207297,0.66,8,1,251,1,1,5.02,5.02,Transient
11.02627,77.50809,338.93,308.69,30.24000000000001,8.94,2.2965670206684825,0.66,8,1,251,1,1,8.94,8.94,Transient
11.12294,77.05234,343.69,310.02,33.670000000000016,15.77,2.8195915758351173,0.66,8,1,251,1,1,15.77,15.77,Transient
11.13888,79.6744,330.75,302.67,28.079999999999984,1.57,0.9439058989071284,0.33,8,1,251,1,1,1.57,1.57,Transient
11.14424,79.74757,331.38,301.7,29.680000000000007,2.46,1.2412685890696329,0.33,8,1,251,1,1,2.46,2.46,Transient
11.16188,77.30102,339.64,308.34,31.30000000000001,5.8,1.916922612182061,0.66,8,1,251,1,1,5.8,5.8,Transient
11.17862,79.84267,336.29,302.6,33.69,7.35,2.122261538862764,0.66,8,1,251,1,1,7.35,7.35,Transient
11.18239,77.23586,337.91,305.16,32.75,7.38,2.1258479144939915,0.66,8,1,251,1,1,7.38,7.38,Transient
11.29268,79.53696,340.47,302.23,38.24000000000001,5.31,1.8421356765531218,0.66,8,1,251,2,1,5.34,5.37,Transient
11.29362,79.53706,336.2,301.32,34.879999999999995,5.37,1.851599469584072,0.66,8,1,251,2,1,5.34,5.37,Transient
11.44426,79.2206,330.32,301.33,28.99000000000001,2.6,1.2809338454620642,0.33,8,1,251,1,1,2.6,2.6,Transient
11.46137,79.28418,332.24,304.44,27.80000000000001,3.45,1.4929040961781488,0.33,8,1,251,1,1,3.45,3.45,Transient
11.47736,78.03462,338.17,306.83,31.340000000000032,7.99,2.196112848483529,0.66,8,1,251,1,1,7.99,7.99,Transient
11.70611,78.73426,337.6,309.21,28.390000000000043,3.05,1.3987168811184478,0.66,8,1,251,1,1,3.05,3.05,Transient
11.999,79.72091,332.98,303.48,29.5,4.93,1.780024213009634,0.33,8,1,251,1,1,4.93,4.93,Transient
12.09626,77.0597,348.73,316.96,31.77000000000004,20.08,3.0483247236731614,0.66,8,1,251,1,1,20.08,20.08,Transient
12.47741,78.93455,342.01,301.35,40.65999999999997,16.2,2.8449093838194073,0.66,8,1,251,1,1,16.2,16.2,Transient
12.53124,78.209,333.37,307.81,25.560000000000002,3.75,1.55814461804655,0.33,8,1,251,1,1,3.75,3.75,Transient
12.71969,79.77961,333.09,305.08,28.00999999999999,6.31,1.9892432737616872,0.33,8,1,251,1,1,6.31,6.31,Transient
13.38639,78.22185,341.05,306.3,34.75,3.35,1.4701758451005926,0.66,8,1,251,1,1,3.35,3.35,Transient
13.03041,77.87395,310.53,288.5,22.029999999999973,1.04,0.712949807856125,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient
13.03228,77.87708,301.88,288.37,13.509999999999991,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient
13.03289,77.87395,313.38,288.65,24.730000000000018,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient
8.96161,77.40189,306.06,293.72,12.339999999999975,0.56,0.44468582126144574,0.66,20,1,251,1,1,0.56,0.56,Transient
10.26176,77.25022,308.6,289.86,18.74000000000001,1.08,0.7323678937132266,0.66,20,1,251,1,1,1.08,1.08,Transient
10.26518,77.26077,300.34,290.14,10.199999999999989,0.64,0.49469624183610705,0.66,20,1,251,4,3,8.6075,16.81,Transient
10.61471,77.42147,302.44,290.34,12.100000000000023,0.4,0.33647223662121295,0.66,20,1,251,4,3,0.875,1.51,Transient
10.61572,77.41997,304.11,289.39,14.720000000000027,0.25,0.22314355131420976,0.66,20,1,251,4,3,0.875,1.51,Transient
11.03921,77.58987,303.79,291.03,12.760000000000048,0.36,0.3074846997479606,0.66,20,1,251,1,1,0.36,0.36,Transient
11.18072,79.10183,305.61,292.61,13.0,2.15,1.1474024528375417,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring
11.1821,79.09983,311.76,293.07,18.689999999999998,1.75,1.0116009116784799,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring
11.42799,77.36931,314.3,290.94,23.360000000000014,1.28,0.8241754429663494,0.66,20,1,251,1,1,1.28,1.28,Transient
8.02913,80.45529,334.04,306.52,27.52000000000004,2.08,1.1249295969854831,0.33,8,2,252,1,1,2.08,2.08,Transient
8.03748,80.05777,334.99,303.12,31.870000000000005,5.78,1.9139771019523042,0.66,8,2,252,2,1,4.965,5.78,Transient
8.03777,80.49038,340.92,307.21,33.710000000000036,8.93,2.295560478057081,0.66,8,2,252,1,1,8.93,8.93,Transient
8.03801,80.06126,333.87,302.31,31.560000000000002,4.15,1.6389967146756448,0.66,8,2,252,2,1,4.965,5.78,Transient
8.03962,80.22958,338.66,307.44,31.220000000000027,4.39,1.6845453849209058,0.66,8,2,252,2,2,5.08,5.77,Transient
8.04974,80.00166,334.1,306.84,27.260000000000048,6.05,1.9530276168241774,0.33,8,2,252,2,2,6.725,7.4,Transient
8.05507,80.40058,348.56,308.34,40.22000000000003,8.29,2.2289385528257473,0.66,8,2,252,2,1,11.265,14.24,Transient
8.0556,80.40413,349.5,308.93,40.56999999999999,14.24,2.7239235502585,0.66,8,2,252,2,1,11.265,14.24,Transient
8.07328,80.09106,334.15,301.54,32.60999999999996,6.81,2.0554049638515948,0.66,8,2,252,1,1,6.81,6.81,Transient
8.08427,80.3455,335.79,305.0,30.79000000000002,2.24,1.1755733298042381,0.66,8,2,252,1,1,2.24,2.24,Transient
8.09668,79.90884,333.13,300.38,32.75,3.11,1.413423028508143,0.66,8,2,252,1,1,3.11,3.11,Transient
8.10521,80.10054,330.02,302.19,27.829999999999984,9.49,2.3504224224082058,0.33,8,2,252,1,1,9.49,9.49,Transient
8.1251,80.09753,343.06,307.09,35.97000000000003,4.93,1.780024213009634,0.66,8,2,252,2,1,4.93,4.93,Transient
8.12842,80.09703,343.49,306.36,37.129999999999995,4.93,1.780024213009634,0.66,8,2,252,2,1,4.93,4.93,Transient
8.18763,80.10533,334.78,303.13,31.649999999999977,3.74,1.556037135706985,0.66,8,2,252,1,1,3.74,3.74,Transient
8.22883,80.35868,337.36,305.05,32.31,3.25,1.4469189829363254,0.66,8,2,252,2,1,6.19,9.13,Transient
8.23216,80.35817,342.97,305.41,37.56,9.13,2.315501318260592,0.66,8,2,252,2,1,6.19,9.13,Transient
8.26458,80.32429,333.06,306.42,26.639999999999986,4.47,1.6992786164338898,0.33,8,2,252,4,3,5.815,8.67,Transient
8.27032,80.29445,336.41,305.15,31.260000000000048,6.91,2.0681277817795625,0.66,8,2,252,2,1,6.025,6.91,Transient
8.27751,80.29699,334.89,304.84,30.05000000000001,5.14,1.814824742159051,0.66,8,2,252,2,1,6.025,6.91,Transient
8.28111,80.16239,335.72,305.3,30.420000000000016,2.68,1.3029127521808397,0.66,8,2,252,1,1,2.68,2.68,Transient
8.30576,80.48531,341.74,308.69,33.05000000000001,6.8,2.0541237336955462,0.66,8,2,252,1,1,6.8,6.8,Transient
8.30893,80.28085,336.4,306.47,29.92999999999995,5.14,1.814824742159051,0.33,8,2,252,1,1,5.14,5.14,Transient
8.38202,80.29152,337.44,303.86,33.579999999999984,4.53,1.7101878155342434,0.66,8,2,252,2,1,5.890000000000001,7.25,Transient
8.38482,80.28748,340.3,308.24,32.06,7.25,2.1102132003465894,0.66,8,2,252,2,1,5.890000000000001,7.25,Transient
8.38602,80.27281,334.08,305.39,28.689999999999998,3.82,1.572773928062509,0.33,8,2,252,2,1,3.82,3.82,Transient
8.38655,80.27634,339.26,309.63,29.629999999999995,3.82,1.572773928062509,0.33,8,2,252,2,1,3.82,3.82,Transient
8.39316,80.45707,340.53,306.78,33.75,5.25,1.8325814637483102,0.66,8,2,252,3,1,4.32,5.74,Transient
8.39369,80.46064,337.38,306.57,30.810000000000002,5.74,1.9080599249242156,0.66,8,2,252,3,1,4.32,5.74,Transient
8.394,80.32594,337.38,306.8,30.579999999999984,3.14,1.420695787837223,0.66,8,2,252,2,2,3.33,3.52,Transient
8.39704,80.46014,334.39,305.5,28.889999999999986,1.97,1.0885619528146082,0.33,8,2,252,3,1,4.32,5.74,Transient
8.40413,80.21223,336.1,307.32,28.78000000000003,3.67,1.541159071680806,0.33,8,2,252,4,2,8.0825,10.26,Transient
8.47588,80.48859,336.08,305.55,30.529999999999973,3.31,1.4609379041156565,0.66,8,2,252,3,2,4.726666666666667,5.79,Transient
8.49775,80.1795,336.54,305.28,31.260000000000048,7.5,2.1400661634962708,0.66,8,2,252,1,1,7.5,7.5,Transient
8.50176,80.36421,337.16,307.66,29.5,4.89,1.7732559976634952,0.33,8,2,252,1,1,4.89,4.89,Transient
8.52244,80.34608,330.05,301.92,28.129999999999995,1.78,1.0224509277025458,0.33,8,2,252,2,1,1.78,1.78,Transient
8.52577,80.34558,331.74,301.9,29.840000000000032,1.78,1.0224509277025458,0.66,8,2,252,2,1,1.78,1.78,Transient
8.55865,80.4062,347.73,304.64,43.09000000000003,9.1,2.312535423847214,0.66,8,2,252,1,1,9.1,9.1,Transient
8.60604,77.9667,337.74,304.51,33.23000000000002,13.51,2.6748380668960965,0.33,8,2,252,7,6,9.955714285714285,22.28,Recurring
8.60838,80.37315,338.16,307.53,30.630000000000052,4.58,1.7191887763932197,0.66,8,2,252,2,2,3.665,4.58,Transient
8.61144,80.41646,340.46,306.84,33.620000000000005,4.07,1.623340817603092,0.66,8,2,252,2,1,4.045,4.07,Transient
8.61532,80.41953,339.38,306.72,32.65999999999997,4.02,1.6134299337036377,0.66,8,2,252,2,1,4.045,4.07,Transient
8.6525,80.42069,340.31,305.69,34.620000000000005,6.18,1.9712993830601329,0.66,8,2,252,2,1,5.18,6.18,Transient
8.65355,80.42785,333.72,302.56,31.160000000000025,4.18,1.6448050562713916,0.66,8,2,252,2,1,5.18,6.18,Transient
8.68907,80.36769,338.31,307.4,30.910000000000025,6.36,1.9960599327407849,0.66,8,2,252,2,1,6.95,7.54,Transient
8.69013,80.37483,338.78,305.02,33.75999999999999,7.54,2.1447610078004784,0.66,8,2,252,2,1,6.95,7.54,Transient
8.88022,80.30549,335.32,304.98,30.339999999999975,2.92,1.366091653802371,0.66,8,2,252,1,1,2.92,2.92,Transient
8.91769,80.44263,332.34,303.75,28.589999999999975,8.83,2.285438934159075,0.33,8,2,252,2,2,9.205,9.58,Transient
9.04945,80.07238,346.63,307.7,38.93000000000001,10.58,2.449279472144849,0.66,8,2,252,1,1,10.58,10.58,Transient
9.09781,80.2832,335.37,306.52,28.850000000000023,3.1,1.410986973710262,0.33,8,2,252,2,2,2.95,3.1,Transient
9.25298,80.27391,336.86,306.28,30.58000000000004,8.56,2.25758772706331,0.66,8,2,252,3,2,12.01,16.27,Transient
9.37343,78.79734,340.21,308.35,31.859999999999957,5.14,1.814824742159051,0.66,8,2,252,1,1,5.14,5.14,Transient
9.38095,80.47141,339.58,306.45,33.129999999999995,3.09,1.4085449700547104,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient
9.38323,80.46365,339.56,307.26,32.30000000000001,5.25,1.8325814637483102,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient
9.38539,80.47816,341.18,310.23,30.94999999999999,30.5,3.449987545831587,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient
9.39973,80.41304,344.51,308.67,35.839999999999975,4.91,1.776645831418007,0.66,8,2,252,9,5,11.636666666666663,29.65,Recurring
9.40197,80.41294,339.98,308.45,31.53000000000003,6.53,2.018895041811802,0.66,8,2,252,9,5,11.636666666666663,29.65,Recurring
9.40497,80.38664,336.45,309.49,26.95999999999998,3.2,1.4350845252893227,0.33,8,2,252,4,2,6.3225,9.23,Transient
9.40639,80.41968,349.13,311.59,37.54000000000002,9.68,2.3683728335320486,0.66,8,2,252,9,5,11.636666666666663,29.65,Recurring
9.41557,80.38874,339.55,308.34,31.210000000000036,4.12,1.6331544390514163,0.66,8,2,252,24,9,9.203333333333331,24.67,Persistent
9.58811,80.33266,336.01,303.23,32.77999999999997,3.65,1.536867219599265,0.66,8,2,252,1,1,3.65,3.65,Transient
10.27511,77.2542,346.34,307.77,38.56999999999999,9.28,2.330200260027019,0.66,8,2,252,4,3,8.6075,16.81,Transient
10.34697,79.31435,335.65,298.64,37.00999999999999,2.96,1.3762440252663892,0.66,8,2,252,1,1,2.96,2.96,Transient
10.43594,77.06713,338.92,307.05,31.870000000000005,14.78,2.7587433154177283,0.66,8,2,252,2,2,7.715,14.78,Transient
10.52183,79.2366,336.16,300.9,35.26000000000005,2.67,1.3001916620664788,0.66,8,2,252,1,1,2.67,2.67,Transient
10.53991,79.67301,340.24,306.46,33.78000000000003,7.05,2.0856720914304723,0.66,8,2,252,1,1,7.05,7.05,Transient
10.54028,77.77425,343.33,311.07,32.25999999999999,6.28,1.9851308622085946,0.66,8,2,252,1,1,6.28,6.28,Transient
10.55722,79.22038,341.0,306.72,34.27999999999997,6.78,2.0515563381903004,0.66,8,2,252,1,1,6.78,6.78,Transient
10.81844,79.1286,336.1,305.73,30.370000000000005,1.82,1.0367368849500223,0.66,8,2,252,1,1,1.82,1.82,Transient
10.96822,79.55919,334.45,294.89,39.56,1.35,0.8544153281560676,0.66,8,2,252,1,1,1.35,1.35,Transient
11.18182,79.09955,334.17,306.04,28.129999999999995,0.86,0.6205764877251099,0.33,8,2,252,6,4,1.3433333333333335,2.15,Recurring
11.33365,78.77398,339.33,308.85,30.47999999999996,7.69,2.162172939277301,0.66,8,2,252,1,1,7.69,7.69,Transient
11.89375,78.74492,339.29,306.86,32.43000000000001,3.83,1.5748464676644813,0.66,8,2,252,1,1,3.83,3.83,Transient
12.06441,79.20458,332.99,305.07,27.920000000000016,1.03,0.708035793053696,0.33,8,2,252,1,1,1.03,1.03,Transient
12.13256,79.73738,334.75,303.91,30.839999999999975,1.34,0.8501509293696101,0.66,8,2,252,1,1,1.34,1.34,Transient
12.14694,79.87358,337.98,300.31,37.670000000000016,3.34,1.4678743481123135,0.66,8,2,252,1,1,3.34,3.34,Transient
12.35188,79.28709,331.99,302.33,29.660000000000025,2.17,1.1537315878891892,0.33,8,2,252,1,1,2.17,2.17,Transient
12.60612,80.15658,332.06,297.81,34.25,2.25,1.1786549963416462,0.66,8,2,252,1,1,2.25,2.25,Transient
12.75158,79.99687,335.4,302.07,33.329999999999984,5.39,1.8547342683894434,0.66,8,2,252,1,1,5.39,5.39,Transient
12.94421,78.92732,340.85,300.72,40.129999999999995,5.45,1.864080130807681,0.66,8,2,252,1,1,5.45,5.45,Transient
10.61617,77.42035,305.44,292.75,12.689999999999998,1.51,0.9202827531436926,0.66,20,2,252,4,3,0.875,1.51,Transient
11.18337,79.10139,296.98,268.22,28.75999999999999,0.75,0.5596157879354227,0.66,20,2,252,6,4,1.3433333333333335,2.15,Recurring
11.75512,77.01227,303.35,290.01,13.340000000000032,0.43,0.35767444427181594,0.66,20,2,252,1,1,0.43,0.43,Transient
12.27269,77.37935,322.92,290.57,32.35000000000002,3.41,1.4838746894587547,0.66,20,2,252,1,1,3.41,3.41,Transient
12.74632,77.62019,302.49,290.22,12.269999999999982,0.65,0.5007752879124893,0.66,20,2,252,4,4,1.1,1.69,Transient
12.85013,77.58395,302.4,290.51,11.889999999999986,0.41,0.3435897043900769,0.66,20,2,252,1,1,0.41,0.41,Transient
8.0018,80.11408,331.42,299.89,31.53000000000003,4.33,1.673351238177753,0.66,7,3,253,1,1,4.33,4.33,Transient
8.16179,80.40961,336.7,299.72,36.97999999999996,6.11,1.9615022438151495,0.66,7,3,253,1,1,6.11,6.11,Transient
8.36626,80.27986,340.57,304.09,36.48000000000002,6.9,2.066862759472976,0.66,7,3,253,1,1,6.9,6.9,Transient
8.41569,77.66499,335.52,302.54,32.97999999999996,3.43,1.4883995840570443,0.66,7,3,253,1,1,3.43,3.43,Transient
8.43529,77.6227,336.99,304.43,32.56,1.21,0.7929925155296614,0.66,7,3,253,2,2,0.87,1.21,Transient
8.49768,80.283,332.12,301.04,31.079999999999984,4.91,1.776645831418007,0.66,7,3,253,1,1,4.91,4.91,Transient
8.50359,80.27306,341.02,301.03,39.99000000000001,12.38,2.5937610547000824,0.33,7,3,253,1,1,12.38,12.38,Transient
8.57501,80.36468,335.92,304.53,31.390000000000043,5.48,1.8687205103641833,0.66,7,3,253,4,2,5.7775,7.65,Transient
8.57867,80.36407,334.37,303.81,30.560000000000002,6.15,1.9671123567059163,0.66,7,3,253,4,2,5.7775,7.65,Transient
8.57937,80.36842,332.6,301.43,31.170000000000016,3.83,1.5748464676644813,0.66,7,3,253,4,2,5.7775,7.65,Transient
8.61568,78.09698,336.26,293.13,43.129999999999995,4.47,1.6992786164338898,0.66,7,3,253,1,1,4.47,4.47,Transient
8.70023,80.37247,334.56,306.26,28.30000000000001,7.4,2.128231705849268,0.33,7,3,253,1,1,7.4,7.4,Transient
8.83694,80.33418,333.87,302.43,31.439999999999998,3.47,1.4973884086254776,0.33,7,3,253,1,1,3.47,3.47,Transient
8.90438,77.60378,333.52,304.14,29.379999999999995,4.95,1.7833912195575383,0.33,7,3,253,2,1,4.140000000000001,4.95,Transient
8.90687,77.60324,339.94,306.89,33.05000000000001,3.33,1.4655675420143985,0.66,7,3,253,2,1,4.140000000000001,4.95,Transient
8.94718,80.46166,344.44,304.57,39.870000000000005,15.06,2.7763317085186157,0.66,7,3,253,2,1,12.64,15.06,Transient
8.94848,80.46294,333.45,303.73,29.71999999999997,10.22,2.4176979000945504,0.33,7,3,253,2,1,12.64,15.06,Transient
8.96667,77.85931,348.35,309.61,38.74000000000001,14.16,2.7186603802142257,0.66,7,3,253,1,1,14.16,14.16,Transient
9.02846,80.2422,350.65,302.49,48.15999999999997,7.41,2.1294214739848565,0.66,7,3,253,2,1,8.094999999999999,8.78,Transient
9.02856,80.24287,342.15,302.72,39.42999999999995,8.78,2.280339484046726,0.66,7,3,253,2,1,8.094999999999999,8.78,Transient
9.24767,77.89903,342.41,308.27,34.14000000000004,12.1,2.5726122302071057,0.66,7,3,253,1,1,12.1,12.1,Transient
9.2705,78.60549,343.63,304.06,39.56999999999999,2.3,1.1939224684724346,0.66,7,3,253,1,1,2.3,2.3,Transient
9.36015,78.76106,339.16,302.15,37.01000000000005,1.88,1.0577902941478545,0.66,7,3,253,1,1,1.88,1.88,Transient
9.40057,80.47038,341.83,303.59,38.24000000000001,10.59,2.4501426573516603,0.33,7,3,253,10,5,9.654,12.91,Recurring
9.4199,80.3849,353.94,306.86,47.079999999999984,24.67,3.245322994883049,0.66,7,3,253,24,9,9.203333333333331,24.67,Persistent
9.43006,80.37888,339.92,305.2,34.72000000000003,10.01,2.3988039507345884,0.33,7,3,253,1,1,10.52,10.52,Transient
9.40665,77.73219,305.49,287.51,17.980000000000018,1.52,0.9242589015233319,0.66,20,3,253,1,1,1.52,1.52,Transient
8.31679,80.25421,332.65,299.22,33.42999999999995,6.52,2.017566137961748,0.66,7,4,254,2,1,5.645,6.52,Transient
8.31783,80.31797,338.65,299.06,39.589999999999975,3.64,1.534714366238164,0.66,7,4,254,1,1,3.64,3.64,Transient
8.3213,80.2504,332.07,298.22,33.849999999999966,4.77,1.7526720805200082,0.66,7,4,254,2,1,5.645,6.52,Transient
8.32823,80.23088,342.45,297.58,44.870000000000005,5.46,1.8656293177945105,0.66,7,4,254,2,1,6.345000000000001,7.23,Transient
8.32876,80.23387,339.45,298.96,40.49000000000001,7.23,2.1077860146889784,0.66,7,4,254,2,1,6.345000000000001,7.23,Transient
8.36492,80.20286,331.59,297.97,33.61999999999995,2.81,1.3376291891386096,0.66,7,4,254,1,1,2.81,2.81,Transient
8.38192,80.41776,331.62,300.05,31.569999999999993,3.18,1.430311246536665,0.66,7,4,254,2,1,3.18,3.18,Transient
8.38243,80.42065,338.16,299.58,38.58000000000004,3.18,1.430311246536665,0.66,7,4,254,2,1,3.18,3.18,Transient
8.41959,80.30999,332.9,299.22,33.67999999999995,3.31,1.4609379041156565,0.66,7,4,254,4,3,5.452500000000001,7.71,Transient
8.42012,80.31292,330.4,298.46,31.939999999999998,4.12,1.6331544390514163,0.66,7,4,254,4,3,5.452500000000001,7.71,Transient
8.48778,80.46198,343.36,297.3,46.06,5.09,1.8066480817218056,0.66,7,4,254,1,1,5.09,5.09,Transient
8.49171,80.13688,330.79,298.41,32.379999999999995,4.54,1.7119945007591924,0.66,7,4,254,1,1,4.54,4.54,Transient
8.50888,80.17417,354.53,297.06,57.46999999999997,10.01,2.3988039507345884,0.66,7,4,254,1,1,10.01,10.01,Transient
8.60761,80.38096,333.57,297.15,36.420000000000016,2.75,1.3217558399823195,0.66,7,4,254,2,2,3.665,4.58,Transient
8.61894,80.47482,341.77,298.36,43.40999999999997,11.07,2.4907230351094403,0.66,7,4,254,1,1,11.07,11.07,Transient
8.64861,80.37698,332.81,297.87,34.94,2.77,1.3270750014599193,0.66,7,4,254,2,2,2.575,2.77,Transient
8.71072,80.17675,342.12,297.06,45.06,3.48,1.4996230464268938,0.66,7,4,254,1,1,3.48,3.48,Transient
